  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 단어, koWord.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx kortermnum vocnum semnum nttnum pos chinese japanese korean
  6  idx : 각 데이터의 고유 순번
  7  kortermnum : KORTERM 개념번호
  8  vocnum : 동음 형용사에 대한 표제어 구분 순번
  9  semnum : 의미 구분 번호
  10  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  11  pos : 형태소 태그
  12  chinese : 중국어
  13  japanese : 일본어
  14  korean : 한국어
  15 *************************************************************************************************************************/
189	121113E	0	0	1035	mncn			응급치료법
190	121113E	0	0	1035	mncn			비소요법
191	122323212	0	0	2418	mncn			양자선암치료
192	123212	0	0	2435	mncn			복사난방
193	123382	0	0	2475	mncn			부대설비
194	1222271231	0	0	2216	mncn			자유투하
195	1239134	0	0	2687	mncn			야간촬영
196	12222411	0	0	2110	mncn			해방운동
197	1221291222	0	0	2038	mncn			과실살상
198	1221291311	0	0	2047	mncn			승낙살인
199	1221291311	0	0	2047	mncn			촉탁살인
200	11113382	0	0	358	mncn			야구팬
201	1238B3	0	0	2660	mncn			친족상간
202	122126122	0	0	1785	mncn			의회모욕죄
203	122117A2	0	0	1451	mncn			실행미수
204	12222341	0	0	2094	mncn			정치혁명
205	1235114	0	0	2513	mncn			신용공황
206	1235114	0	0	2513	mncn			안정공황
207	1111162322	0	0	216	mncn			술먹은개
208	1111162322	0	0	216	mncn			술망나니
209	12222621	0	0	2187	mncn			갱내배수
210	12222621	0	0	2187	mncn			암거배수
211	12222341	0	0	2094	mncn			경영자혁명
212	12222341	0	0	2094	mncn			과학혁명
213	12113142	0	0	1076	mncn			언기식고
214	122227112	0	0	2211	mncn			강제착륙
215	12212424	0	0	1669	mncn			연안항로
216	1238D	0	0	2669	mncn			연해항로
217	1238D	0	0	2669	mncn			근해항로
218	1238D	0	0	2669	mncn			남선항로
219	1238D	0	0	2669	mncn			내국항로
220	1238D	0	0	2669	mncn			선단항로
221	1239134	0	0	2687	mncn			야간비행
222	122323211	0	0	2417	mncn			식이전염
223	122323211	0	0	2417	mncn			수직감염
224	122323211	0	0	2417	mncn			공기전염
225	1239134	0	0	2687	mncn			야간도주
226	122228131	0	0	2232	mncn			자동추적
227	1221291311	0	0	2047	mncn			착수미수범
228	12113121	0	0	1066	mncn			양목양족
229	122119111	0	0	1498	mncn			부군대감
230	111123	0	0	222	mncn			총각귀신
231	113	0	0	533	mncn			빙하퇴적물
232	123372	0	0	2467	mncn			직렬연결
233	123372	0	0	2467	mncn			직렬접속
234	122311111	0	0	2309	mncn			수중핵폭발
235	122311111	0	0	2309	mncn			수증기폭발
236	122311111	0	0	2309	mncn			지하핵폭발
237	1223121B6	0	0	2382	mncn			감응폭발
238	12312	0	0	2427	mncn			기압배치
239	123781	0	0	2608	mncn			생산과잉
240	123781	0	0	2608	mncn			인구과잉
241	12222A31	0	0	2299	mncn			생생발전
242	122321141	0	0	2394	mncn			지역사회개발
243	123335	0	0	2453	mncn			혈액응집반응
244	12212823	0	0	1939	mncn			병아리감별사
245	11322712	0	0	903	mncn			봉홧불
246	12212252	0	0	1608	mncn			소각소독
247	11322821	0	0	969	mncn			자석전력
248	122311241	0	0	2352	mncn			등자색
249	12231211	0	0	2360	mncn			실내기후
250	12231211	0	0	2360	mncn			단지기후
251	12231211	0	0	2360	mncn			초원기후
252	12231211	0	0	2360	mncn			대륙기후
253	1223121B3	0	0	2379	mncn			봄가물
254	122312152	0	0	2368	mncn			눈서리
255	1239211	0	0	2690	mncn			강조주간
256	1111323	0	0	323	mncn			화약감독
257	1111323	0	0	323	mncn			화물주임
258	1111325	0	0	325	mncn			상임이사
259	11113322	0	0	339	mncn			관선이사
260	11113331	0	0	342	mncn			총리대리인
261	1239223	0	0	2697	mncn			수렵시대
262	1239262	0	0	2713	mncn			낮후
263	1111323	0	0	323	mncn			선박사무장
264	1111326	0	0	326	mncn			검찰서기
265	1111326	0	0	326	mncn			항공사무관
266	1111326	0	0	326	mncn			전산서기
267	1111326	0	0	326	mncn			전무서기
268	123211	0	0	2434	mncn			약재상
269	123211	0	0	2434	mncn			솥땜장이
