  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 형용사 격틀, koAdjFrame.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx vocnum semnum nttnum pos chinese japanese korean sentpattern n1con n1conn n1hyper n1noun n1josa n2con n2conn n2hyper n2noun n2josa n3con n3conn n3hyper n3noun n3josa n4con n4conn n4hyper n4noun n4josa
  6  idx : 각 데이터의 고유 순번
  7  vocnum : 동음 형용사에 대한 표제어 구분 순번
  8  semnum : 의미 구분 번호
  9  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  10  pos : 형태소 태그
  11  chinese : 중국어
  12  japanese : 일본어
  13  korean : 한국어
  14  sentpattern : 문장 패턴
  15  n1con : 첫번째 인자가 속하는 개념번호
  16  n1conn : 첫번째 인자가 속하는 KORTERM 개념번호 
  17  n1hyper : 첫번째 인자의 개념명
  18  n1noun : 첫번째 인자에 위치할 수 있는 명사
  19  n1josa : 첫번째 인자에 대한 조사
  20  n2con : 두번째 인자가 속하는 개념번호
  21  n2conn : 두번째 인자가 속하는 KORTERM 개념번호 
  22  n2hyper : 두번째 인자의 개념명
  23  n2noun : 두번째 인자에 위치할 수 있는 명사
  24  n2josa : 두번째 인자에 대한 조사
  25  n3con : 세번째 인자가 속하는 개념번호
  26  n3conn : 세번째 인자가 속하는 KORTERM 개념번호 
  27  n3hyper : 세번째 인자의 개념명
  28  n3noun : 세번째 인자에 위치할 수 있는 명사
  29  n3josa : 세번째 인자에 대한 조사
  30  n4con : 네번째 인자가 속하는 개념번호
  31  n4conn : 네번째 인자가 속하는 KORTERM 개념번호 
  32  n4hyper : 네번째 인자의 개념명
  33  n4noun : 네번째 인자에 위치할 수 있는 명사
  34  n4josa : 네번째 인자에 대한 조사
  35 *************************************************************************************************************************/
226	2	4	2608,3161	pa			가득하다	N1에 N2이	555	11311212	얼굴	얼굴	N1에				~ㄴ 빛	N2이										
227	2	4	2608,3161	pa			가득하다	N1에 N2이	555	11311212	얼굴	얼굴	N1에	2524	12351251	긴장	긴장	N2이										
228	2	4	2608,3161	pa			가득하다	N1에 N2이	555	11311212	얼굴	얼굴	N1에	1273	122113222	불만	불만	N2이										
229	2	4	2608,3161	pa			가득하다	이/가	1238	122111	마음	경계심	이/가															
230	2	4	2608,3161	pa			가득하다	이/가	1398	12211721	의심	의혹	이/가															
231	0	1	1312,3114,3125	pa			가련하다	이/가				~ㄴ 모양	이/가															
232	0	1	1312,3114,3125	pa			가련하다	이/가				~ㄴ 태도	이/가															
233	0	1	1312,3114,3125	pa			가련하다	이/가				~의 눈	이/가															
234	0	1	1312,3114,3125	pa			가련하다	이/가	53	111112212	여아	계집아이	이/가															
235	0	1	1312,3114,3125	pa			가련하다	이/가	25 2606		삼인칭 복수,복수<단수/복수>	그들	이/가															
236	0	1	1312,3114,3125	pa			가련하다	이/가	2563	123533	모습	모습	이/가															
237	0	1	1312,3114,3125	pa			가련하다	이/가	1349	1221146	목소리	목소리	이/가															
238	0	1	1312,3114,3125	pa			가련하다	이/가	48	11111211	남자	사나이	이/가															
239	0	1	1312,3114,3125	pa			가련하다	이/가	2537	123521	입장	신세	이/가															
240	0	1	1312,3114,3125	pa			가련하다	이/가	49	11111212	여자	여인	이/가															
241	0	1	1312,3114,3125	pa			가련하다	이/가	49	11111212	여자	여자	이/가															
242	0	1	1312,3114,3125	pa			가련하다	이/가	1581	122122	생활	인생	이/가															
243	0	1	1312,3114,3125	pa			가련하다	이/가	387	11127	가정	일가	이/가															
244	0	1	1312,3114,3125	pa			가련하다	이/가	537	1131111	포유류	짐승	이/가															
