5283	2	1	2020,2038	4	pv-t	심한 충격을 주다		打	打つ・叩く	때리다	2374	12231219	파도	파도	波	이/가	993	11322922	탈것(부분(물))	뱃전	船べり	을/를												
5284	2	1	2020,2038	4	pv-t	심한 충격을 주다		打	打つ・叩く	때리다	961	1132275	무기	폭탄	爆弾	이/가	2616	123831	점(장소)	중심부	中心部	을/를												
5285	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	594	113112313	손	주먹	こぶし	로						
5286	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	603	113112324	발	발	足	로						
5287	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	955	113227433	봉	방망이	棒	로						
5288	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	955	113227433	봉	채찍	鞭	로						
5289	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	955	113227433	봉	회초리	鞭	로						
5290	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	5	11111	인간			을/를	961	1132275	무기	둔기	鈍器	로						
5291	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	개	犬	을/를	594	113112313	손	주먹	こぶし	로						
5292	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	개	犬	을/를	603	113112324	발	발	足	로						
5293	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	개	犬	을/를	955	113227433	봉	채찍	鞭	로						
5294	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	개	犬	을/를	955	113227433	봉	회초리	鞭	로						
5295	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	개	犬	을/를	961	1132275	무기	둔기	鈍器	로						
5296	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	말	馬	을/를	594	113112313	손	주먹	こぶし	로						
5297	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	말	馬	을/를	603	113112324	발	발	足	로						
5298	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	말	馬	을/를	955	113227433	봉	채찍	鞭	로						
5299	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	말	馬	을/를	955	113227433	봉	회초리	鞭	로						
5300	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	537	1131111	포유류	말	馬	을/를	961	1132275	무기	둔기	鈍器	로						
5301	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	뒤통수	後頭部	을/를	594	113112313	손	주먹	こぶし	로						
5302	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	뒤통수	後頭部	을/를	603	113112324	발	발	足	로						
5303	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	뒤통수	後頭部	을/를	955	113227433	봉	방망이	棒	로						
5304	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	뒤통수	後頭部	을/를	961	1132275	무기	둔기	鈍器	로						
5305	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	머리	頭	을/를	594	113112313	손	주먹	こぶし	로						
5306	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	머리	頭	을/를	603	113112324	발	발	足	로						
5307	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	머리	頭	을/를	955	113227433	봉	방망이	棒	로						
5308	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	554	11311211	머리	머리	頭	을/를	961	1132275	무기	둔기	鈍器	로						
5309	2	1	2020,2038	1	pv-t	손이나 도구로 치다		打	殴る・叩く	때리다	5	11111	인간			이/가	602	113112323	정강이	종아리	脹脛	을/를	603	113112324	발	발	足	로						
5310	2	2	1221191451	2	pv-t	잘못을 말이나 글로 치다			叩く	때리다	5	11111	인간			이/가	1453	122117B1	오류	잘못	過ち	을/를												
5311	2	2	1221191451	2	pv-t	잘못을 말이나 글로 치다			叩く	때리다	5	11111	인간			이/가	2043	1221291227	기타 악행	비리	道義に外れたこと	을/를												
5312	0	0		3	unknown	옳게 맞추다			する	때리다	5	11111	인간			이/가	2533	1235151	시<시비>	정답	正解	을/를												
5313	0	0		5	unknown	울리다			打つ	때리다	1349	1221146	목소리	소리	声	이/가	532	112322	하늘	허공	宙	을/를												
5314	0	0		5	unknown	울리다			打つ	때리다	1349	1221146	목소리	소리	声	이/가	573	1131121252	귀(부분)	귀청	耳	을/를												
5315	0	0		6	unknown				打つ	때리다	5	11111	인간			이/가	1147	121162	정보	광고	広告	을/를												
5316	0	0		6	unknown				打つ	때리다	5	11111	인간			이/가	1865	122126361	기만	공갈	恐喝	을/를												
5317	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	385	11125	국가	국가	国家	을/를												
5318	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	458	1122	지역	도시	都市	을/를												
5319	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	461	11223	토지<지역>	땅	土地	을/를												
5320	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	466	11228	촌락	시골	田舎	을/를												
5321	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	467	11229	향리	고향	故郷	을/를												
5322	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	473	112311111	산(본체)	산	山	을/를												
5323	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	496	112311151	강	강변	川辺	을/를												
5324	0	1	2132,2177	1	pv-t	다른 곳으로 옮겨가다		开,离,走	離れる	떠나다	5	11111	인간			이/가	5	11111	인간			을/를												
5325	0	1	2132,2177	3	pv-t	가다		开,离,走	離れる	떠나다	961	1132275	무기	화살	矢	이/가	1863	12212635	위협	시위	デモ	을/를												
5326	0	2	122221222	2	pv-t	가다				떠나다							1785	122126122	형벌	귀양	流刑	을/를												
5327	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1388	1221161	배움	연수	研修	을/를												
5328	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1389	1221162	연습	훈련	訓練	을/를												
5329	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1427	12211773	탐색	정찰	偵察	을/를												
5330	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1606	122122511	휴양	요양	療養	을/를												
5331	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1607	122122512	여가	휴가	休暇	을/를												
5332	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1668	122124232	사냥<낚시/사냥>	사냥	狩	을/를												
5333	0	2	122221222	2	pv-t	가다			に出かける	떠나다							1992	122128243921	공연	공연	公演	을/를												
5334	0	2	122221222	2	pv-t	가다			に出かける	떠나다							2184	12222611	나가기	출장	出張	을/를												
5335	0	2	122221222	2	pv-t	가다			亡命をする	떠나다							2160	122225631	도망	망명	亡命	을/를												
5336	0	2	122221222	2	pv-t	가다			留学する	떠나다							1636	122123312	재학	유학	留学	을/를												
5337	0	2	122221222	2	pv-t	가다			避難をする	떠나다							2160	122225631	도망	피난	避難	을/를												
5338	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	1683	12212511	사귐	관계	関係	을/를												
5339	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	1815	122126222	조력	계		을/를												
5340	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	1939	12212823	직업	직업	職業	을/를												
5341	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	2441	12325	등급	지위	地位	을/를												
5342	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	2614	12382	범위	분야	分野	을/를												
5343	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	363	11121	기관	기관	機関	을/를												
5344	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	374	1112211	기업	기업	企業	을/를												
5345	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	379	111222	파	당파	派閥	을/를												
5346	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	383	11123	집단	집단	集団	을/를												
5347	0	4		3	pv-t	관계를 끊다			離れる	떠나다	5	11111	인간			이/가	389	1121	시설	시설	施設	을/를												
5348	0	5		4	pv-t	죽다			去る	떠나다	5	11111	인간			이/가	2699	1239231	현재	이승	この世	을/를												
5349	0	5		4	pv-t	죽다			去る	떠나다	5	11111	인간			이/가	384	11124	사회	세상	世	을/를												
5350	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1015	12111223	사상	사상	思想	을/를												
5351	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1020	1211131	논리	이론	理論	을/를												
5352	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1028	1211137	의미	의미	意味	을/를												
5353	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1035	121113E	방법	방법	方法	을/를												
5354	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1143	1211517	죄악	죄악	罪悪	을/를												
5355	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1162	12121131	규칙	규칙	規則	을/를												
5356	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1163	12121132	법률	법	法	을/를												
5357	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1303	122113331	사랑	정	情	을/를												
5358	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1357	12211531	욕심	음욕	淫欲	을/를												
5359	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1581	122122	생활	생활	生活	을/를												
5360	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1683	12212511	사귐	관계	関係	을/를												
5361	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				1785	122126122	형벌	성패	成敗	을/를												
5362	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2424	12311	유무	유무	有無	을/를												
5363	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2449	123331	조건	조건	条件	을/를												
5364	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2451	123333	결과	결과	結果	을/를												
5365	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2526	123513	기분<양상>	기분	気分	을/를												
5366	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2532	123515	시비	시비	是非	을/를												
5367	0	0		6	unknown	상관이 없다			離れる	떠나다	5	11111	인간				2537	123521	입장	입장	立場	을/를												
5368	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							2626	123852	외	밖	外	에서/에게서/로						
5369	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							2651	1238A2	방면	서쪽	西側	에서/에게서/로						
5370	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							404	112113	병원	병원	病院	에서/에게서/로						
5371	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							405	112114	학교	학교	学校	에서/에게서/로						
5372	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							447	112132	기타 거주시설	은신처	隠れ場	에서/에게서/로						
5373	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							459	11221	지역(범위)	유럽	ヨーロッパ	에서/에게서/로						
5374	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							460	11222	지역(인간활동)	여행지	旅行地	에서/에게서/로						
5375	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							460	11222	지역(인간활동)	임지	任地	에서/에게서/로						
5376	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							467	11229	향리	고향	故郷	에서/에게서/로						
5377	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							507	1123112	바다	바다	海	에서/에게서/로						
5378	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							988	11322911	탈것(본체(땅))	기차	汽車	에서/에게서/로						
5379	0	0		7	unknown	다른 곳으로 옮겨가다			離れる	떠나다	5	11111	인간			이/가							988	11322911	탈것(본체(땅))	밤차	夜汽車	에서/에게서/로						
5380	0	0		5	unknown	있던 것이 없어지다			離れる	떠나다	5	11111	인간			이/가	1238	122111	마음	마음	心	을/를												
5381	0	0		5	unknown	있던 것이 없어지다			離れる	떠나다	5	11111	인간			이/가	2623	1238511	내부	품	胸元	을/를												
5382	0	0		5	unknown	있던 것이 없어지다			離れる	떠나다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를												
5383	0	0		5	unknown	있던 것이 없어지다			離れる	떠나다	5	11111	인간			이/가	591	11311231	손/팔	수중	手	을/를												
5384	1	1	2111,1350	1	pv-i	떨리다			はためく	떨다	929	11322734	기	깃발	旗	이/가																		
5385	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	2341	122311213	그림자	그림자	影	이/가																		
5386	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	513	112312111	삼림	대숲	竹やぶ	이/가																		
5387	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	525	1123122	경치	산천초목	自然	이/가																		
5388	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	672	113121	식물(개체)	나무	木	이/가																		
5389	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	694	1131224	나뭇가지/잎	나뭇잎	木の葉	이/가																		
5390	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	699	11312252	꽃(부분)	꽃잎	花びら	이/가																		
5391	1	1	2111,1350	1	pv-i	떨리다			揺れる	떨다	903	11322712	등<가재도구/등화/etc>	불빛	明かり	이/가																		
5392	1	1	2111,1350	1	pv-i	떨리다			震える	떨다	591	11311231	손/팔	손	手	이/가																		
5393	1	1	2111,1350	9	pv-i	빨리흔들다			振るわせる	떨다	5	11111	인간			이/가	575	113112131	목구멍	목젖	喉提灯	을/를												
5394	1	1	2111,1350	9	pv-i	빨리흔들다			振るわせる	떨다	5	11111	인간			이/가	581	11311224	어깨	어깨	肩	을/를												
5395	1	1	2111,1350	9	pv-i	빨리흔들다			震わせる	떨다	1503	122119121	발언	말	話し	이/가	637	113112524	체모	갈기	たてがみ	을/를												
5396	1	1	2111,1350	9	pv-i	빨리흔들다			震わせる	떨다	549	11311151	곤충	벌	蜂	이/가	611	113112351	날개	날개	翼	을/를												
5397	1	2	1880,1349	8	pv-i	쓰기아까워하다			けちけちする	떨다	5	11111	인간			이/가										돈		으로//에						
5398	1	2	1880,1349	8	pv-i	쓰기아까워하다			けちけちする	떨다	5	11111	인간			이/가							2588	123721	개수/횟수/etc	밥한그릇	ご飯一杯	으로//에						
5399	1	2	1880,1349	8	pv-i	쓰기아까워하다			けちけちする	떨다	5	11111	인간			이/가							2588	123721	개수/횟수/etc	커피한잔	コーヒー一杯	으로//에						
5400	1	1	2111,1350	7	pv-t	무서워하다			震える	떨다	5	11111	인간			이/가							1266	12211316	공포	두려움	怖さ	으로//에						
5401	1	1	2111,1350	7	pv-t	무서워하다			震える	떨다	5	11111	인간			이/가							1266	12211316	공포	무서움	怖さ	으로//에						
5402	1	1	2111,1350	7	pv-t	무서워하다			震える	떨다	5	11111	인간			이/가							1266	12211316	공포	불안	不安	으로//에						
5403	1	1	2111,1350	7	pv-t	무서워하다			震える	떨다	5	11111	인간			이/가							1267	1221132	자아감정	공포	恐怖	으로//에						
5404	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1240	1221121	느낌<감각>	예감	予感	으로//에						
5405	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1240	1221121	느낌<감각>	쾌감	快感	으로//에						
5406	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1256	122113111	흥분	충동	衝動	으로//에						
5407	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1256	122113111	흥분	흥분	興奮	으로//에						
5408	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1259	122113121	고생	곤혹감	当惑感	으로//에						
5409	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1259	122113121	고생	괴로움	苦しみ	으로//에						
5410	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1264	12211314	화<정서>	분노	怒り	으로//에						
5411	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1295	122113282	치욕	치욕감	恥辱感	으로//에						
5412	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1301	122113322	혐오	혐오감	嫌悪感	으로//에						
5413	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1313	122113362	질투	질투	嫉妬	으로//에						
5414	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1350	1221147	전율	전율	戦慄	으로//에						
5415	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1365	12211544	실망	절망	絶望	으로//에						
5416	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	562	1131121222	눈(부분)	눈시울	目頭	을/를	1295	122113282	치욕	치욕감	恥辱感	으로//에						
5417	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	568	1131121242	입술	입술	唇	을/를	1295	122113282	치욕	치욕감	恥辱感	으로//에						
5418	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1240	1221121	느낌<감각>	예감	予感	으로//에						
5419	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1256	122113111	흥분	충동	衝動	으로//에						
5420	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1256	122113111	흥분	흥분	興奮	으로//에						
5421	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1259	122113121	고생	곤혹감	当惑感	으로//에						
5422	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1259	122113121	고생	괴로움	苦しみ	으로//에						
5423	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1264	12211314	화<정서>	분노	怒り	으로//에						
5424	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1295	122113282	치욕	치욕감	恥辱感	으로//에						
5425	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1301	122113322	혐오	혐오감	嫌悪感	으로//에						
5426	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1313	122113362	질투	질투	嫉妬	으로//에						
5427	1	1	2111,1350	5	pv-t	감정을참지못하다			震える	떨다	5	11111	인간			이/가	594	113112313	손	두주먹	こぶし	을/를	1365	12211544	실망	절망	絶望	으로//에						
5428	1	1	2111,1350	6	pv-t	추워하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	1350	1221147	전율	오한	悪寒	으로//에						
5429	1	1	2111,1350	6	pv-t	추워하다			震える	떨다	5	11111	인간			이/가	552	113112	동물(부분)	몸	体	을/를	2360	12231211	날씨	한기	寒気	으로//에						
5430	1	2	1880,1349	4	pv-t				震える	떨다	1349	1221146	목소리	목소리	声	이/가																		
5431	1	2	1880,1349	11	pv-t				震わせる	떨다	5	11111	인간			이/가	1349	1221146	목소리	목소리	声	을/를												
5432	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가				(야단)법석		을/를												
5433	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가				(오두)방정		을/를												
5434	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가				새침	澄ました顔	을/를												
5435	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가				유난	ひときわ目立つ様子	을/를												
5436	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가				의뭉	腹黒	을/를												
5437	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1025	12111342	위조	엄살	大げさに訴えること	을/를												
5438	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1064	1211311	언어<언어(내용)>	입방정	無駄口	을/를												
5439	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1064	1211311	언어<언어(내용)>	허풍	ほら	을/를												
5440	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1077	12113143	해학	익살	駄洒落	을/를												
5441	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1238	122111	마음	주접	意地汚さ	을/를												
5442	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1291	122113271	교만	지랄	悪ふざけ	을/를												
5443	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1403	12211732	방심	호들갑	軽はずみに振る舞うしぐさ	을/를												
5444	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1461	122117E2	책략	너스레	罠	을/를												
5445	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1503	122119121	발언	수다	牟田口	을/를												
5446	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1563	12212121	몸짓	교태	媚	을/를												
5447	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1705	12212516	응대	아양	愛嬌	을/를												
5448	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1705	12212516	응대	재롱	愛嬌	을/를												
5449	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	1947	1221282425	수리	수선	修繕	을/를												
5450	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2049	122129132	소동	소란	騒乱	을/를												
5451	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2488	1234113	성격	거만	傲慢	을/를												
5452	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2488	1234113	성격	건방	生意気	을/를												
5453	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2488	1234113	성격	응석	だだ	을/를												
5454	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2501	123442	세력	극성		을/를												
5455	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2501	123442	세력	위세	威勢	을/를												
5456	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2502	123443	능력	주착	無定見	을/를												
5457	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2509	123511	상황	꼴값	ざま	을/를												
5458	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2522	1235124	혼란	요란	騒がしいこと	을/를												
5459	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2563	123533	모습	내숭	外見と内面が違うこと	을/를												
5460	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	2563	123533	모습	능청	そ知らぬふり	을/를												
5461	1	3	1266,3046	12	pv-t	일부러보이다		摆	かぶる	떨다	5	11111	인간			이/가	465	11227	도시	부산	フザン	을/를												
5462	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가				청승	見苦しい振る舞い	을/를												
5463	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가	1238	122111	마음	악착	意地っ張り	을/를												
5464	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가	1880	122127421	절약	인색	けち	을/를												
5465	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가	2031	12212911	활동	분주	奔走	을/를												
5466	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가	2487	1234112	기질	미련	愚鈍	을/를												
5467	1	3	1266,3046	13	pv-t	일부러하다		摆	言う	떨다	5	11111	인간			이/가	2488	1234113	성격	부지런	勤勉	을/를												
